Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
468,222.78,0.0,,0,0,0,1
469,222.78,0.0,,0,0,0,1
470,222.78,0.0,,0,0,0,1
471,223.52,0.0,,0,0,0,1
472,222.78,0.0,,0,0,0,1
473,222.78,0.0,,0,0,0,1
474,222.78,0.0,,0,0,0,1
475,222.78,0.0,,0,0,0,1
476,222.78,0.0,,0,0,0,1
477,222.78,0.0,,0,0,0,1
478,222.78,0.0,,0,0,0,1
479,222.78,0.0,,0,0,0,1
480,222.78,0.0,,0,0,0,1
481,222.78,0.0,,0,0,0,1
482,222.78,0.0,,0,0,0,1
483,222.78,0.0,,0,0,0,1
484,222.78,0.0,,0,0,0,1
485,222.78,0.0,,0,0,0,1
486,222.78,0.0,,0,0,0,1
487,222.78,0.0,,0,0,0,1
488,222.78,0.0,,0,0,0,1
489,222.78,0.0,,0,0,0,1
490,223.52,0.0,,0,0,0,1
491,223.52,0.0,,0,0,0,1
492,222.78,0.0,,0,0,0,1
493,222.78,0.0,,0,0,0,1
494,223.52,0.0,,0,0,0,1
495,223.52,0.0,,0,0,0,1
496,222.78,0.0,,0,0,0,1
497,222.78,0.0,,0,0,0,1
498,222.78,0.0,,0,0,0,1
499,223.52,0.0,,0,0,0,1
500,223.52,0.0,,0,0,0,1
501,222.78,0.0,,0,0,0,1
502,222.78,0.0,,0,0,0,1
503,222.78,0.0,,0,0,0,1
504,223.52,0.0,,0,0,0,1
505,222.78,0.0,,0,0,0,1
506,223.52,0.0,,0,0,0,1
507,223.52,0.0,,0,0,0,1
508,223.52,0.0,,0,0,0,1
509,223.52,0.0,,0,0,0,1
510,223.52,0.0,,0,0,0,1
511,223.52,0.0,,0,0,0,1
512,222.78,0.0,,0,0,0,1
513,223.52,0.0,,0,0,0,1
514,223.52,0.0,,0,0,0,1
515,223.52,0.0,,0,0,0,1
516,223.52,0.0,,0,0,0,1
517,223.52,0.0,,0,0,0,1
518,222.78,0.0,,0,0,0,1
519,222.78,0.0,,0,0,0,1
520,223.52,0.0,,0,0,0,1
521,223.52,0.0,,0,0,0,1
522,222.78,0.0,,0,0,0,1
523,222.78,0.0,,0,0,0,1
524,222.78,0.0,,0,0,0,1
525,223.52,0.0,,0,0,0,1
526,222.78,0.0,,0,0,0,1
527,223.52,0.0,,0,0,0,1
528,222.78,0.0,,0,0,0,1
529,223.52,0.0,,0,0,0,1
530,223.52,0.0,,0,0,0,1
531,222.78,0.0,,0,0,0,1
532,223.52,0.0,,0,0,0,1
533,222.78,0.0,,0,0,0,1
534,222.78,0.0,,0,0,0,1
535,222.78,0.0,,0,0,0,1
536,222.78,0.0,,0,0,0,1
537,222.78,0.0,,0,0,0,1
538,222.78,0.0,,0,0,0,1
539,222.78,0.0,,0,0,0,1
540,222.78,0.0,,0,0,0,1
541,222.78,0.0,,0,0,0,1
542,222.78,0.0,,0,0,0,1
543,222.78,0.0,,0,0,0,1
544,222.78,0.0,,0,0,0,1
545,222.06,0.0,,0,0,0,1
546,222.78,0.0,,0,0,0,1
547,222.78,0.0,,0,0,0,1
548,222.78,0.0,,0,0,0,1
549,222.78,0.0,,0,0,0,1
550,222.78,0.0,,0,0,0,1
551,222.78,0.0,,0,0,0,1
552,222.78,0.0,,0,0,0,1
553,222.78,0.0,,0,0,0,1
554,222.78,0.0,,0,0,0,1
555,222.78,0.0,,0,0,0,1
556,222.78,0.0,,0,0,0,1
557,222.78,0.0,,0,0,0,1
558,222.78,0.0,,0,0,0,1
559,222.78,0.0,,0,0,0,1
560,222.78,0.0,,0,0,0,1
561,222.78,0.0,,0,0,0,1
562,222.78,0.0,,0,0,0,1
563,222.78,0.0,,0,0,0,1
564,222.78,0.0,,0,0,0,1
565,222.78,0.0,,0,0,0,1
566,222.78,0.0,,0,0,0,1
567,222.78,0.0,,0,0,0,1
568,222.78,0.0,,0,0,0,1
569,222.78,0.0,,0,0,0,1
570,222.78,0.0,,0,0,0,1
571,222.78,0.0,,0,0,0,1
572,222.78,0.0,,0,1,0,1
573,222.78,0.0,,0,1,0,1
574,222.78,0.0,,0,1,0,1
575,222.78,0.0,,0,1,0,1
576,222.06,0.0,,0,1,0,1
577,222.78,0.0,,0,1,0,1
578,222.78,0.0,,0,1,0,1
579,222.78,0.0,,0,1,0,1
580,222.78,0.0,,0,1,0,1
581,222.78,0.0,,0,1,0,1
582,222.78,0.0,,0,1,0,1
583,222.78,0.0,,0,1,0,1
584,222.78,0.0,,0,1,0,1
585,223.52,0.0,,0,1,0,1
586,223.52,0.0,,0,1,0,1
587,223.52,0.0,,0,1,0,1
588,222.78,0.0,,0,1,0,1
589,222.78,0.0,,0,1,0,1
590,222.78,0.0,,0,1,0,1
591,222.78,0.0,,0,1,0,1
592,222.78,0.0,,0,1,0,1
593,222.78,0.0,,0,1,0,1
594,222.78,0.0,,0,1,0,1
595,222.78,0.0,,0,1,0,1
596,222.78,0.0,,0,1,0,1
597,222.78,0.0,,0,1,0,1
598,222.78,0.0,,0,1,0,1
599,222.78,0.0,,0,1,0,1
600,222.78,0.0,,0,1,0,1
601,222.78,0.0,,0,1,0,1
602,222.78,0.0,,0,1,0,1
603,222.78,0.0,,0,1,0,1
604,222.78,0.0,,0,1,0,1
605,222.78,0.0,,0,1,0,1
606,222.78,0.0,,0,1,0,1
607,222.78,0.0,,0,1,0,1
608,222.78,0.0,,0,1,0,1
609,222.78,0.0,,0,1,0,1
610,222.78,0.0,,0,1,0,1
611,222.78,0.0,,0,1,0,1
612,222.78,0.0,,0,1,0,1
613,222.78,0.0,,0,1,0,1
614,222.78,0.0,,0,1,0,1
615,222.78,0.0,,0,1,0,1
616,222.78,0.0,,0,1,0,1
617,222.06,0.0,,0,1,0,1
618,222.06,0.0,,0,1,0,1
619,222.78,0.0,,0,1,0,1
620,222.78,0.0,,0,1,0,1
621,222.78,0.0,,0,1,0,1
622,222.78,0.0,,0,1,0,1
623,222.78,0.0,,0,1,0,1
624,222.06,0.0,,0,1,0,1
625,222.78,0.0,,0,1,0,1
626,222.78,0.0,,0,1,0,1
627,222.78,0.0,,0,1,0,1
628,222.78,0.0,,0,1,0,1
629,222.78,0.0,,0,1,0,1
630,222.78,0.0,,0,1,0,1
631,222.78,0.0,,0,1,0,1
632,222.78,0.0,,0,1,0,1
633,222.78,0.0,,0,1,0,1
634,222.78,0.0,,0,1,0,1
635,222.78,0.0,,0,1,0,1
636,222.06,0.0,,0,1,0,1
637,222.06,0.0,,0,1,0,1
638,222.06,0.0,,0,1,0,1
639,222.06,0.0,,0,1,0,1
640,222.06,0.0,,0,1,0,1
641,222.06,0.0,,0,1,0,1
642,222.06,0.0,,0,1,0,1
643,222.06,0.0,,0,1,0,1
644,222.06,0.0,,0,1,0,1
645,222.06,0.0,,0,1,0,1
646,222.06,0.0,,0,1,0,1
647,222.06,0.0,,0,1,0,1
648,222.06,0.0,,0,1,0,1
649,222.06,0.0,,0,1,0,1
650,222.06,0.0,,0,1,0,1
651,222.06,0.0,,0,1,0,1
652,222.06,0.0,,0,1,0,1
653,222.06,0.0,,0,1,0,1
654,222.06,0.0,,0,1,0,1
655,222.06,0.0,,0,1,0,1
656,222.06,0.0,,0,1,0,1
657,222.06,0.0,,0,1,0,1
658,222.06,0.0,,0,1,0,1
659,222.06,0.0,,0,1,0,1
660,222.06,0.0,,0,1,0,1
661,222.06,0.0,,0,1,0,1
662,222.06,0.0,,0,1,0,1
663,222.06,0.0,,0,1,0,1
664,222.06,0.0,,0,1,0,1
