t_ms,pwm,rpm
826400,60,16.7
826500,90,16.8
826600,90,22.3
826700,90,29.6
826800,90,32.7
826900,90,34.8
827000,90,36.1
827100,90,36.5
827200,90,37.1
827300,90,37.4
827400,90,37.2
827500,90,37.6
827600,90,37.6
827700,90,36.7
827800,90,36.4
827900,90,35.7
828000,60,34.9
828100,60,32.9
828200,60,28.8
828300,60,26.1
828400,60,24.9
828500,60,23.3
828600,60,22.7
828700,60,23.0
828800,60,23.1
828900,60,23.0
829000,60,22.7
829100,60,22.2
829200,60,22.6
829300,60,22.7
829400,60,22.6
829500,90,23.0
829600,90,27.2
829700,90,32.3
829800,90,34.9
829900,90,35.3
830000,90,34.9
830100,90,34.2
830200,90,33.0
830300,90,32.7
830400,90,33.5
830500,90,34.7
830600,90,34.8
830700,90,36.0
830800,90,36.7
830900,90,36.9
831000,60,37.8
831100,60,35.2
831200,60,30.6
831300,60,28.1
831400,60,26.4
831500,60,24.9
831600,60,24.0
831700,60,23.0
831800,60,21.7
831900,60,21.2
832000,60,20.5
832100,60,20.0
832200,60,20.3
832300,60,20.5
832400,60,21.0
832500,30,21.6
832600,30,18.4
832700,30,13.1
832800,30,8.3
832900,30,4.6
833000,30,2.2
833100,30,0.3
833200,30,0.0
833300,30,0.0
833400,30,0.0
833500,30,0.0
833600,30,0.0
833700,30,0.0
833800,30,0.0
833900,30,0.0
834000,150,0.0
834100,150,22.4
834200,150,43.1
834300,150,48.5
834400,150,49.4
834500,150,50.4
834600,150,50.4
834700,150,50.0
834800,150,50.3
834900,150,49.4
835000,150,47.4
835100,150,48.0
835200,150,48.6
835300,150,49.2
835400,150,49.7
835500,30,49.6
835600,30,44.1
835700,30,32.7
835800,30,24.0
835900,30,17.5
836000,30,12.4
836100,30,8.7
836200,30,5.7
836300,30,3.3
836400,30,1.0
836500,30,0.0
836600,30,0.0
836700,30,0.0
836800,30,0.0
836900,30,0.0
837000,60,0.0
837100,60,4.2
837200,60,11.0
837300,60,15.1
837400,60,17.6
837500,60,18.4
837600,60,18.2
837700,60,18.6
837800,60,18.6
837900,60,17.9
838000,60,17.9
838100,60,18.5
838200,60,18.9
838300,60,19.6
838400,60,20.0
838500,90,20.8
838600,90,25.4
838700,90,30.6
838800,90,33.8
838900,90,35.8
839000,90,36.2
839100,90,37.0
839200,90,37.5
839300,90,37.4
839400,90,38.0
839500,90,38.0
839600,90,37.1
839700,90,36.5
839800,90,34.9
839900,90,32.3
840000,120,31.9
840100,120,36.1
840200,120,40.8
840300,120,42.7
840400,120,43.9
840500,120,44.4
840600,120,45.9
840700,120,46.4
840800,120,45.3
840900,120,46.2
841000,120,45.9
841100,120,45.4
841200,120,45.9
841300,120,46.2
841400,120,45.4
841500,90,46.2
841600,90,43.1
841700,90,40.7
841800,90,39.4
841900,90,38.4
842000,90,38.5
842100,90,38.4
842200,90,38.0
842300,90,38.4
842400,90,38.0
842500,90,36.6
842600,90,35.3
842700,90,33.4
842800,90,32.9
842900,90,34.1
843000,150,35.2
843100,150,41.1
843200,150,46.8
843300,150,49.1
843400,150,49.2
843500,150,50.0
843600,150,50.1
843700,150,49.6
843800,150,49.6
843900,150,49.0
844000,150,48.0
844100,150,49.0
844200,150,49.5
844300,150,49.1
844400,150,49.7
844500,60,50.0
844600,60,44.4
844700,60,37.4
844800,60,32.0
844900,60,29.3
845000,60,27.3
845100,60,25.4
845200,60,24.0
845300,60,21.7
845400,60,19.1
845500,60,16.8
845600,60,14.2
845700,60,11.2
845800,60,10.6
845900,60,11.1
846000,120,12.2
846100,120,23.9
846200,120,36.1
846300,120,40.7
846400,120,42.6
846500,120,44.0
846600,120,44.5
846700,120,46.2
846800,120,45.9
846900,120,45.5
847000,120,45.9
847100,120,46.0
847200,120,45.4
847300,120,45.9
847400,120,46.0
847500,90,45.4
847600,90,43.9
847700,90,40.7
847800,90,38.9
847900,90,38.6
848000,90,38.0
848100,90,38.4
848200,90,38.4
848300,90,37.9
848400,90,38.4
848500,90,38.1
848600,90,36.1
848700,90,34.2
848800,90,32.8
848900,90,32.5
849000,60,33.8
849100,60,31.6
849200,60,27.7
849300,60,24.9
849400,60,23.6
849500,60,23.0
849600,60,23.3
849700,60,23.0
849800,60,22.6
849900,60,22.7
850000,60,22.7
850100,60,21.7
850200,60,22.2
850300,60,22.4
850400,60,22.6
850500,30,23.1
850600,30,19.8
850700,30,13.4
850800,30,8.2
850900,30,3.4
851000,30,0.3
851100,30,0.0
851200,30,0.1
851300,30,0.0
851400,30,0.0
851500,30,0.0
851600,30,0.0
851700,30,0.0
851800,30,0.0
851900,30,0.0
852000,120,0.0
852100,120,16.2
852200,120,33.9
852300,120,39.9
852400,120,41.7
852500,120,43.5
852600,120,44.4
852700,120,44.0
852800,120,44.9
852900,120,45.8
853000,120,45.2
853100,120,45.8
853200,120,46.0
853300,120,45.5
853400,120,45.8
853500,150,44.0
853600,150,43.2
853700,150,46.0
853800,150,47.4
853900,150,48.1
854000,150,48.9
854100,150,49.9
854200,150,49.7
854300,150,50.1
854400,150,49.9
854500,150,50.6
854600,150,50.5
854700,150,49.4
854800,150,49.4
854900,150,49.2
855000,60,49.4
855100,60,44.9
855200,60,37.1
855300,60,31.9
855400,60,29.2
855500,60,27.3
855600,60,25.6
855700,60,25.1
855800,60,24.6
855900,60,24.0
856000,60,24.0
856100,60,24.0
856200,60,23.7
856300,60,23.6
856400,60,21.9
856500,30,18.9
856600,30,13.1
856700,30,5.1
856800,30,0.1
856900,30,0.0
857000,30,0.0
857100,30,0.0
857200,30,0.0
857300,30,0.0
857400,30,0.0
857500,30,0.0
857600,30,0.0
857700,30,0.0
857800,30,0.0
857900,30,0.0
858000,60,0.0
858100,60,2.0
858200,60,5.9
858300,60,8.7
858400,60,11.2
858500,60,12.1
858600,60,12.4
858700,60,12.6
858800,60,13.5
858900,60,14.7
859000,60,15.4
859100,60,16.5
859200,60,17.3
859300,60,18.5
859400,60,19.4
859500,120,19.8
859600,120,29.1
859700,120,39.0
859800,120,43.4
859900,120,44.6
860000,120,44.9
860100,120,45.7
860200,120,46.2
860300,120,45.3
860400,120,45.9
860500,120,45.7
860600,120,44.1
860700,120,44.8
860800,120,44.6
860900,120,45.0
861000,90,45.7
861100,90,42.9
861200,90,40.6
861300,90,39.4
861400,90,38.5
861500,90,38.6
861600,90,38.3
861700,90,35.3
861800,90,32.1
861900,90,31.0
862000,90,30.4
862100,90,31.2
862200,90,32.4
862300,90,33.0
862400,90,34.6
862500,60,35.7
862600,60,33.7
862700,60,30.2
862800,60,27.7
862900,60,25.8
863000,60,24.9
863100,60,24.2
863200,60,23.7
863300,60,23.7
863400,60,23.6
863500,60,23.5
863600,60,23.6
863700,60,23.3
863800,60,22.2
863900,60,21.4
864000,150,20.4
864100,150,33.4
864200,150,45.0
864300,150,48.0
864400,150,49.6
864500,150,50.0
864600,150,49.9
864700,150,50.4
864800,150,50.5
864900,150,50.1
865000,150,50.6
865100,150,49.4
865200,150,47.2
865300,150,47.2
865400,150,47.8
865500,30,48.2
865600,30,42.6
865700,30,31.8
865800,30,23.3
865900,30,17.2
866000,30,12.0
866100,30,7.7
866200,30,4.7
866300,30,2.4
866400,30,0.3
866500,30,0.0
866600,30,0.0
866700,30,0.0
866800,30,0.0
866900,30,0.0
867000,120,0.0
867100,120,17.1
867200,120,34.9
867300,120,41.5
867400,120,43.9
867500,120,44.5
867600,120,45.4
867700,120,44.3
867800,120,43.1
867900,120,43.6
868000,120,44.1
868100,120,44.3
868200,120,44.8
868300,120,45.2
868400,120,45.8
868500,150,45.9
868600,150,47.8
868700,150,49.1
868800,150,50.0
868900,150,48.1
869000,150,45.4
869100,150,45.9
869200,150,46.3
869300,150,47.1
869400,150,49.2
869500,150,49.7
869600,150,49.7
869700,150,50.3
869800,150,50.4
869900,150,49.9
870000,30,50.5
870100,30,44.1
870200,30,32.0
870300,30,22.8
870400,30,14.8
870500,30,8.0
870600,30,2.7
870700,30,0.3
870800,30,0.0
870900,30,0.0
871000,30,0.0
871100,30,0.0
871200,30,0.0
871300,30,0.0
871400,30,0.0
871500,120,0.0
871600,120,16.2
871700,120,34.4
871800,120,41.3
871900,120,43.4
872000,120,44.8
872100,120,45.3
872200,120,45.5
872300,120,45.9
872400,120,46.0
872500,120,45.5
872600,120,45.9
872700,120,45.3
872800,120,42.9
872900,120,42.1
873000,60,42.1
873100,60,37.9
873200,60,32.4
873300,60,28.4
873400,60,26.0
873500,60,25.1
873600,60,24.2
873700,60,24.0
873800,60,23.5
873900,60,23.0
874000,60,23.0
874100,60,22.7
874200,60,22.7
874300,60,22.8
874400,60,23.1
874500,90,22.8
874600,90,26.8
874700,90,31.4
874800,90,32.7
874900,90,33.8
875000,90,33.9
875100,90,34.7
875200,90,36.0
875300,90,36.5
875400,90,36.4
875500,90,37.1
875600,90,37.6
875700,90,37.5
875800,90,37.9
875900,90,37.9
876000,60,37.6
876100,60,34.9
876200,60,29.6
876300,60,24.1
876400,60,18.6
876500,60,13.8
876600,60,12.4
876700,60,12.1
876800,60,11.5
876900,60,11.5
877000,60,10.6
877100,60,9.2
877200,60,9.3
877300,60,10.1
877400,60,11.1
877500,150,12.4
877600,150,28.7
877700,150,43.5
877800,150,48.6
877900,150,49.7
878000,150,49.7
878100,150,50.5
878200,150,50.5
878300,150,50.1
878400,150,50.9
878500,150,50.4
878600,150,49.1
878700,150,49.4
878800,150,49.7
878900,150,49.6
879000,60,50.3
879100,60,45.7
879200,60,38.0
879300,60,33.4
879400,60,30.1
879500,60,27.7
879600,60,26.4
879700,60,25.3
879800,60,23.9
879900,60,22.7
880000,60,21.2
880100,60,19.6
880200,60,17.5
880300,60,16.5
880400,60,15.8
880500,150,15.3
880600,150,29.0
880700,150,43.0
880800,150,46.8
880900,150,48.5
881000,150,49.7
881100,150,50.4
881200,150,49.9
881300,150,50.0
881400,150,50.1
881500,150,49.9
881600,150,49.9
881700,150,49.0
881800,150,48.1
881900,150,49.1
882000,30,49.7
882100,30,43.2
882200,30,33.0
882300,30,24.6
882400,30,18.0
882500,30,12.8
882600,30,8.7
882700,30,5.6
882800,30,2.8
882900,30,1.0
883000,30,0.0
883100,30,0.0
883200,30,0.0
883300,30,0.0
883400,30,0.0
883500,60,0.0
883600,60,3.8
883700,60,11.0
883800,60,15.3
883900,60,18.2
884000,60,19.9
884100,60,20.8
884200,60,21.4
884300,60,21.4
884400,60,20.5
884500,60,19.5
884600,60,18.1
884700,60,16.5
884800,60,14.5
884900,60,12.0
885000,90,10.6
885100,90,15.7
885200,90,22.7
885300,90,25.8
885400,90,28.1
885500,90,30.6
885600,90,33.4
885700,90,35.6
885800,90,36.6
885900,90,36.6
886000,90,37.5
886100,90,37.9
886200,90,37.8
886300,90,38.1
886400,90,37.9
886500,120,38.4
886600,120,41.3
886700,120,43.4
886800,120,44.3
886900,120,44.3
887000,120,44.1
887100,120,45.3
887200,120,46.2
887300,120,45.4
887400,120,46.0
887500,120,45.9
887600,120,45.5
887700,120,45.9
887800,120,46.0
887900,120,45.5
888000,90,44.8
888100,90,40.3
888200,90,35.6
888300,90,35.1
888400,90,35.8
888500,90,36.2
888600,90,37.0
888700,90,37.1
888800,90,37.4
888900,90,37.9
889000,90,37.9
889100,90,37.4
889200,90,37.9
889300,90,38.1
889400,90,37.4
889500,30,36.9
889600,30,30.2
889700,30,20.7
889800,30,12.0
889900,30,5.4
890000,30,1.0
890100,30,0.0
890200,30,0.0
890300,30,0.0
890400,30,0.0
890500,30,0.0
890600,30,0.0
890700,30,0.0
890800,30,0.0
890900,30,0.0
891000,120,0.0
891100,120,15.9
891200,120,34.2
891300,120,40.9
891400,120,43.4
891500,120,44.6
891600,120,45.3
891700,120,45.7
891800,120,45.8
891900,120,45.9
892000,120,45.3
892100,120,44.4
892200,120,43.1
892300,120,40.7
892400,120,40.3
892500,60,40.9
892600,60,38.1
892700,60,33.0
892800,60,29.2
892900,60,26.8
893000,60,25.3
893100,60,24.1
893200,60,24.1
893300,60,24.0
893400,60,23.5
893500,60,23.6
893600,60,23.6
893700,60,23.2
893800,60,23.5
893900,60,23.7
894000,150,23.6
894100,150,35.8
894200,150,46.7
894300,150,48.1
894400,150,48.9
894500,150,49.5
894600,150,49.5
894700,150,50.1
894800,150,50.4
894900,150,50.1
895000,150,50.6
895100,150,50.3
895200,150,49.1
895300,150,49.7
895400,150,48.5
895500,60,47.1
895600,60,41.3
895700,60,33.7
895800,60,29.0
895900,60,27.0
896000,60,24.7
896100,60,24.0
896200,60,23.5
896300,60,23.3
896400,60,23.6
896500,60,23.5
896600,60,22.8
896700,60,23.1
896800,60,22.4
896900,60,21.3
897000,150,22.1
897100,150,35.1
897200,150,46.2
897300,150,48.7
897400,150,48.5
897500,150,48.0
897600,150,49.1
897700,150,49.7
897800,150,49.5
897900,150,50.3
898000,150,50.5
898100,150,50.0
898200,150,49.7
898300,150,48.5
898400,150,48.0
898500,60,47.1
898600,60,39.5
898700,60,30.6
898800,60,26.8
898900,60,24.9
899000,60,23.7
899100,60,23.2
899200,60,22.7
899300,60,22.6
899400,60,22.3
899500,60,22.3
899600,60,23.0
899700,60,23.3
899800,60,23.2
899900,60,23.6
900000,150,23.6
900100,150,35.1
900200,150,46.6
900300,150,49.4
900400,150,49.5
900500,150,49.6
900600,150,49.2
900700,150,48.9
900800,150,49.9
900900,150,50.1
901000,150,49.9
901100,150,50.6
901200,150,50.6
901300,150,49.6
901400,150,49.7
901500,60,50.1
901600,60,43.0
901700,60,32.5
901800,60,26.1
901900,60,21.9
902000,60,20.9
902100,60,20.8
902200,60,20.9
902300,60,21.4
902400,60,21.7
902500,60,22.1
902600,60,21.8
902700,60,21.7
902800,60,22.3
902900,60,22.8
903000,30,23.1
903100,30,19.9
903200,30,14.0
903300,30,9.8
903400,30,6.5
903500,30,4.0
903600,30,2.0
903700,30,0.6
903800,30,0.0
903900,30,0.0
904000,30,0.0
904100,30,0.0
904200,30,0.0
904300,30,0.0
904400,30,0.0
904500,90,0.0
904600,90,10.2
904700,90,24.0
904800,90,30.6
904900,90,34.3
905000,90,36.0
905100,90,36.1
905200,90,35.8
905300,90,35.3
905400,90,34.4
905500,90,35.1
905600,90,35.6
905700,90,36.7
905800,90,37.0
905900,90,36.9
906000,150,37.8
906100,150,43.5
906200,150,48.0
906300,150,48.9
906400,150,48.1
906500,150,48.2
906600,150,47.7
906700,150,47.1
906800,150,48.0
906900,150,49.2
907000,150,49.9
907100,150,49.7
907200,150,50.4
907300,150,50.6
907400,150,50.3
907500,30,50.8
907600,30,44.8
907700,30,33.9
907800,30,25.5
907900,30,18.0
908000,30,11.5
908100,30,6.5
908200,30,2.3
908300,30,-0.1
908400,30,0.0
908500,30,0.0
908600,30,0.0
908700,30,0.0
908800,30,0.0
908900,30,0.0
909000,150,0.0
909100,150,21.8
909200,150,42.1
909300,150,47.3
909400,150,48.6
909500,150,49.9
909600,150,50.1
909700,150,50.0
909800,150,50.4
909900,150,49.7
910000,150,49.1
910100,150,49.7
910200,150,49.1
910300,150,47.3
910400,150,47.8
910500,120,48.7
910600,120,47.2
910700,120,45.8
910800,120,45.9
910900,120,45.8
911000,120,45.8
911100,120,45.8
911200,120,45.7
911300,120,46.0
911400,120,45.9
911500,120,45.3
911600,120,44.9
911700,120,44.1
911800,120,44.0
911900,120,45.0
912000,60,44.9
912100,60,41.1
912200,60,35.2
912300,60,30.7
912400,60,28.1
912500,60,25.0
912600,60,21.6
912700,60,19.1
912800,60,18.0
912900,60,17.9
913000,60,18.7
913100,60,19.3
913200,60,18.9
913300,60,18.1
913400,60,16.2
913500,90,15.6
913600,90,21.8
913700,90,28.7
913800,90,31.6
913900,90,33.8
914000,90,35.1
914100,90,36.0
914200,90,37.0
914300,90,37.2
914400,90,37.4
914500,90,38.3
914600,90,38.4
914700,90,38.1
914800,90,38.3
914900,90,38.3
915000,150,38.0
915100,150,43.5
915200,150,47.7
915300,150,48.9
915400,150,49.5
915500,150,49.5
915600,150,50.3
915700,150,50.4
915800,150,50.0
915900,150,50.0
916000,150,49.7
916100,150,49.4
916200,150,49.7
916300,150,48.7
916400,150,47.8
916500,90,48.7
916600,90,45.8
916700,90,41.5
916800,90,39.5
916900,90,38.6
917000,90,38.3
917100,90,38.6
917200,90,38.4
917300,90,37.6
917400,90,38.0
917500,90,38.0
917600,90,37.5
917700,90,37.0
917800,90,36.2
917900,90,34.9
918000,30,35.5
918100,30,30.7
918200,30,21.9
918300,30,15.9
918400,30,11.1
918500,30,7.3
918600,30,4.0
918700,30,1.5
918800,30,0.1
918900,30,0.0
919000,30,0.0
919100,30,0.0
919200,30,0.0
919300,30,0.0
919400,30,0.0
919500,60,0.0
919600,60,3.8
919700,60,10.6
919800,60,14.8
919900,60,17.5
920000,60,19.9
920100,60,21.3
920200,60,22.1
920300,60,22.7
920400,60,22.3
920500,60,21.0
920600,60,19.5
920700,60,17.7
920800,60,16.2
920900,60,16.3
921000,30,16.8
921100,30,13.9
921200,30,8.5
921300,30,4.0
921400,30,0.6
921500,30,0.0
921600,30,0.0
921700,30,0.0
921800,30,0.0
921900,30,0.0
922000,30,0.0
922100,30,0.0
922200,30,0.0
922300,30,0.0
922400,30,0.0
922500,90,0.0
922600,90,9.9
922700,90,23.1
922800,90,29.2
922900,90,32.7
923000,90,33.9
923100,90,34.2
923200,90,34.6
923300,90,35.6
923400,90,36.1
923500,90,37.1
923600,90,37.2
923700,90,37.4
923800,90,38.1
923900,90,38.5
924000,150,38.0
924100,150,43.6
924200,150,48.6
924300,150,49.4
924400,150,49.7
924500,150,49.4
924600,150,48.7
924700,150,49.7
924800,150,49.5
924900,150,50.1
925000,150,50.3
925100,150,49.4
925200,150,49.6
925300,150,49.6
925400,150,49.1
925500,90,49.5
925600,90,44.9
925700,90,39.4
925800,90,37.4
925900,90,37.0
926000,90,36.7
926100,90,37.2
926200,90,37.2
926300,90,37.2
926400,90,38.0
926500,90,38.0
926600,90,37.2
926700,90,37.1
926800,90,37.5
926900,90,37.4
927000,30,37.5
927100,30,31.1
927200,30,21.3
927300,30,13.8
927400,30,6.9
927500,30,1.1
927600,30,0.0
927700,30,0.0
927800,30,0.0
927900,30,0.0
928000,30,0.0
928100,30,0.0
928200,30,0.0
928300,30,0.0
928400,30,0.0
928500,150,0.0
928600,150,22.1
928700,150,42.3
928800,150,48.2
928900,150,49.0
929000,150,49.9
929100,150,50.3
929200,150,49.1
929300,150,48.5
929400,150,48.3
929500,150,48.3
929600,150,49.6
929700,150,49.7
929800,150,48.6
929900,150,49.1
930000,30,49.7
930100,30,43.5
930200,30,33.2
930300,30,24.6
930400,30,18.0
930500,30,13.5
930600,30,9.6
930700,30,6.6
930800,30,4.2
930900,30,2.7
931000,30,1.1
931100,30,0.0
931200,30,0.0
931300,30,0.0
931400,30,0.0
931500,90,0.0
931600,90,10.3
931700,90,24.6
931800,90,31.0
931900,90,34.6
932000,90,36.1
932100,90,37.0
932200,90,37.6
932300,90,37.5
932400,90,36.4
932500,90,36.2
932600,90,36.1
932700,90,36.2
932800,90,37.1
932900,90,37.5
933000,60,37.0
933100,60,34.6
933200,60,30.1
933300,60,26.5
933400,60,24.9
933500,60,23.5
933600,60,22.3
933700,60,21.7
933800,60,21.4
933900,60,21.2
934000,60,21.6
934100,60,21.6
934200,60,21.0
934300,60,20.0
934400,60,18.9
934500,30,19.1
934600,30,15.2
934700,30,7.7
934800,30,1.5
934900,30,0.0
935000,30,0.0
935100,30,0.0
935200,30,0.0
935300,30,0.0
935400,30,0.0
935500,30,0.0
935600,30,0.0
935700,30,0.0
935800,30,0.0
935900,30,0.0
936000,150,0.0
936100,150,21.8
936200,150,41.7
936300,150,47.7
936400,150,49.4
936500,150,49.2
936600,150,50.3
936700,150,50.4
936800,150,49.6
936900,150,50.1
937000,150,50.3
937100,150,49.5
937200,150,49.2
937300,150,48.9
937400,150,48.7
937500,90,49.9
937600,90,46.2
937700,90,42.3
937800,90,39.7
937900,90,36.9
938000,90,35.7
938100,90,34.9
938200,90,34.6
938300,90,35.7
938400,90,36.7
938500,90,36.9
938600,90,36.9
938700,90,36.2
938800,90,35.3
938900,90,36.1
939000,150,36.7
939100,150,42.3
939200,150,47.8
939300,150,49.9
939400,150,50.0
939500,150,50.4
939600,150,50.4
939700,150,50.0
939800,150,50.6
939900,150,50.0
940000,150,49.1
940100,150,49.5
940200,150,50.0
940300,150,49.7
940400,150,50.1
940500,60,49.9
940600,60,44.3
940700,60,36.5
940800,60,30.7
940900,60,27.6
941000,60,25.6
941100,60,24.4
941200,60,23.5
941300,60,22.2
941400,60,20.4
941500,60,19.9
941600,60,19.3
941700,60,18.1
941800,60,18.1
941900,60,18.6
942000,30,19.3
942100,30,16.6
942200,30,11.0
942300,30,6.6
942400,30,3.6
942500,30,1.4
942600,30,0.0
942700,30,0.0
942800,30,0.0
942900,30,0.0
943000,30,0.0
943100,30,0.0
943200,30,0.0
943300,30,0.0
943400,30,0.0
943500,90,0.0
943600,90,10.5
943700,90,24.4
943800,90,30.5
943900,90,33.9
944000,90,35.6
944100,90,37.0
944200,90,37.5
944300,90,36.7
944400,90,36.6
944500,90,37.2
944600,90,37.2
944700,90,37.5
944800,90,36.6
944900,90,35.7
945000,120,35.3
945100,120,38.6
945200,120,42.2
945300,120,44.5
945400,120,44.9
945500,120,44.3
945600,120,44.0
945700,120,43.6
945800,120,43.0
945900,120,44.1
946000,120,45.2
946100,120,45.7
946200,120,45.7
946300,120,45.3
946400,120,44.1
946500,150,45.2
946600,150,48.1
946700,150,49.2
946800,150,50.4
946900,150,50.6
947000,150,50.0
947100,150,50.5
947200,150,50.0
947300,150,50.5
947400,150,49.9
947500,150,49.0
947600,150,49.5
947700,150,50.0
947800,150,49.2
947900,150,49.5
948000,120,49.9
948100,120,47.4
948200,120,46.2
948300,120,46.0
948400,120,45.4
948500,120,45.9
948600,120,45.8
948700,120,44.5
948800,120,44.5
948900,120,45.0
949000,120,45.4
949100,120,46.2
949200,120,45.9
949300,120,45.5
949400,120,46.0
949500,30,46.0
949600,30,40.3
949700,30,30.6
949800,30,22.2
949900,30,15.3
950000,30,9.4
950100,30,4.5
950200,30,0.5
950300,30,0.0
950400,30,0.0
950500,30,0.0
950600,30,0.0
950700,30,0.0
950800,30,0.0
950900,30,0.0
951000,60,0.0
951100,60,3.1
951200,60,8.7
951300,60,12.2
951400,60,14.9
951500,60,16.5
951600,60,16.6
951700,60,16.8
951800,60,17.7
951900,60,18.7
952000,60,19.8
952100,60,20.5
952200,60,20.8
952300,60,21.4
952400,60,20.9
952500,30,19.4
952600,30,15.4
952700,30,9.1
952800,30,3.8
952900,30,0.6
953000,30,0.0
953100,30,0.0
953200,30,0.0
953300,30,0.0
953400,30,0.0
953500,30,0.0
953600,30,0.0
953700,30,0.0
953800,30,0.0
953900,30,0.0
954000,60,0.0
954100,60,3.4
954200,60,9.1
954300,60,13.1
954400,60,15.3
954500,60,16.5
954600,60,17.5
954700,60,18.1
954800,60,18.2
954900,60,18.5
955000,60,19.1
955100,60,19.6
955200,60,20.5
955300,60,21.4
955400,60,21.7
955500,30,22.3
955600,30,18.9
955700,30,12.9
955800,30,8.3
955900,30,4.2
956000,30,0.6
956100,30,0.0
956200,30,0.0
956300,30,0.0
956400,30,0.0
956500,30,0.0
956600,30,0.0
956700,30,0.0
956800,30,0.0
956900,30,0.0
957000,60,0.0
957100,60,3.7
957200,60,9.6
957300,60,13.3
957400,60,15.4
957500,60,17.0
957600,60,18.0
957700,60,18.0
957800,60,18.4
957900,60,19.3
958000,60,19.9
958100,60,20.9
958200,60,21.6
958300,60,22.1
958400,60,22.3
958500,90,22.3
958600,90,26.3
958700,90,32.4
958800,90,35.3
958900,90,36.2
959000,90,37.1
959100,90,37.2
959200,90,37.2
959300,90,38.0
959400,90,38.0
959500,90,37.0
959600,90,36.7
959700,90,36.1
959800,90,36.0
959900,90,36.7
960000,30,36.4
960100,30,30.4
960200,30,20.9
960300,30,14.2
960400,30,9.4
960500,30,5.9
960600,30,3.3
960700,30,0.9
960800,30,0.0
960900,30,0.0
961000,30,0.0
961100,30,0.0
961200,30,0.0
961300,30,0.0
961400,30,0.0
961500,120,0.0
961600,120,16.8
961700,120,35.3
961800,120,40.9
961900,120,43.6
962000,120,44.5
962100,120,44.6
962200,120,45.3
962300,120,44.4
962400,120,43.4
962500,120,43.9
962600,120,44.6
962700,120,44.9
962800,120,46.3
962900,120,46.0
963000,30,45.5
963100,30,40.2
963200,30,29.0
963300,30,20.5
963400,30,14.5
963500,30,9.9
963600,30,6.8
963700,30,4.3
963800,30,2.3
963900,30,0.9
964000,30,0.0
964100,30,0.0
964200,30,0.0
964300,30,0.0
964400,30,0.0
964500,120,0.0
964600,120,17.3
964700,120,35.2
964800,120,41.6
964900,120,43.0
965000,120,42.9
965100,120,43.7
965200,120,44.4
965300,120,44.0
965400,120,43.6
965500,120,43.6
965600,120,43.6
965700,120,44.0
965800,120,44.6
965900,120,45.3
966000,90,46.3
966100,90,43.4
966200,90,39.5
966300,90,37.8
966400,90,36.2
966500,90,36.6
966600,90,37.0
966700,90,37.1
966800,90,37.6
966900,90,37.6
967000,90,37.4
967100,90,38.0
967200,90,38.0
967300,90,37.4
967400,90,37.6
967500,150,38.0
967600,150,43.0
967700,150,48.1
967800,150,48.9
967900,150,48.5
968000,150,49.2
968100,150,48.9
968200,150,48.5
968300,150,49.7
968400,150,49.7
968500,150,49.2
968600,150,49.7
968700,150,50.0
968800,150,49.4
968900,150,49.1
969000,60,48.7
969100,60,43.4
969200,60,36.2
969300,60,31.5
969400,60,27.8
969500,60,25.8
969600,60,24.4
969700,60,24.1
969800,60,23.9
969900,60,23.2
970000,60,23.0
970100,60,22.6
970200,60,21.9
970300,60,22.1
970400,60,22.3
970500,120,22.4
970600,120,31.2
970700,120,40.4
970800,120,42.3
970900,120,43.5
971000,120,43.5
971100,120,43.5
971200,120,43.6
971300,120,43.4
971400,120,43.0
971500,120,44.3
971600,120,44.5
971700,120,44.5
971800,120,45.4
971900,120,46.3
972000,60,45.3
972100,60,41.7
972200,60,34.1
972300,60,28.7
972400,60,25.3
972500,60,23.6
972600,60,23.0
972700,60,22.8
972800,60,22.7
972900,60,23.2
973000,60,22.7
973100,60,22.3
973200,60,22.6
973300,60,23.1
973400,60,23.0
973500,30,23.3
973600,30,19.9
973700,30,13.9
973800,30,9.4
973900,30,5.7
974000,30,2.7
974100,30,0.3
974200,30,0.0
974300,30,0.0
974400,30,0.0
974500,30,0.0
974600,30,0.0
974700,30,0.0
974800,30,0.0
974900,30,0.0
975000,120,0.0
975100,120,16.6
975200,120,34.8
975300,120,41.8
975400,120,44.5
975500,120,44.6
975600,120,44.6
975700,120,44.3
975800,120,43.4
975900,120,43.5
976000,120,43.4
976100,120,44.3
976200,120,45.0
976300,120,44.8
976400,120,45.3
976500,30,45.5
976600,30,39.4
976700,30,29.8
976800,30,21.7
976900,30,14.7
977000,30,8.8
977100,30,3.2
977200,30,0.1
977300,30,0.0
977400,30,0.0
977500,30,0.0
977600,30,0.0
977700,30,0.0
977800,30,0.0
977900,30,0.0
978000,150,0.0
978100,150,22.1
978200,150,42.1
978300,150,47.3
978400,150,48.3
978500,150,49.6
978600,150,49.7
978700,150,49.6
978800,150,50.3
978900,150,50.1
979000,150,49.1
979100,150,50.3
979200,150,49.9
979300,150,49.6
979400,150,49.0
979500,90,48.0
979600,90,44.3
979700,90,39.3
979800,90,37.0
979900,90,36.5
980000,90,37.0
980100,90,36.7
980200,90,37.2
980300,90,37.6
980400,90,37.2
980500,90,37.8
980600,90,37.9
980700,90,37.2
980800,90,37.0
980900,90,36.4
981000,150,35.5
981100,150,42.3
981200,150,48.3
981300,150,49.1
981400,150,50.0
981500,150,50.5
981600,150,50.0
981700,150,50.4
