t_ms,pwm_heater,temp_C
310601,180,154.60
310701,180,154.82
310801,180,154.82
310901,180,154.82
311001,180,154.82
311101,180,154.82
311201,180,154.82
311301,180,154.82
311401,180,154.82
311501,180,154.82
311601,180,154.82
311701,180,154.82
311801,180,155.04
311901,180,155.04
312001,180,155.04
312101,180,155.04
312201,180,155.04
312301,180,155.04
312401,180,155.04
312501,180,155.04
312601,180,155.04
312701,180,155.04
312801,180,155.04
312901,180,155.04
313001,180,155.26
313101,180,155.04
313201,180,155.26
313301,180,155.26
313401,180,155.26
313501,180,155.26
313601,180,155.26
313701,180,155.26
313801,180,155.26
313901,180,155.49
314001,180,155.49
314101,180,155.49
314201,180,155.49
314301,180,155.49
314401,180,155.49
314501,180,155.49
314601,180,155.49
314701,180,155.49
314801,180,155.49
314901,180,155.49
315001,180,155.49
315101,180,155.71
315201,180,155.49
315301,180,155.71
315401,180,155.71
315501,180,155.71
315601,180,155.71
315701,180,155.71
315801,180,155.71
315901,180,155.71
316001,180,155.71
316101,180,155.71
316201,180,155.71
316301,180,155.71
316401,180,155.94
316501,180,155.94
316601,180,155.94
316701,180,155.94
316801,180,155.94
316901,180,155.94
317001,180,155.94
317101,180,155.94
317201,180,155.94
317301,180,155.94
317401,180,155.94
317501,180,155.94
317601,180,156.16
317701,180,155.94
317801,180,156.16
317901,180,156.16
318001,180,156.16
318101,180,156.16
318201,180,156.16
318301,180,156.16
318401,180,156.16
318501,180,156.39
318601,180,156.16
318701,180,156.39
318801,180,156.39
318901,180,156.39
319001,180,156.39
319101,180,156.39
319201,180,156.39
319301,180,156.39
319401,180,156.39
319501,180,156.39
319601,180,156.39
319701,180,156.39
319801,180,156.39
319901,180,156.39
320001,180,156.39
320101,180,156.62
320201,180,156.39
320301,180,156.62
320401,180,156.62
320501,180,156.62
320601,180,156.62
320701,180,156.62
320801,180,156.62
320901,180,156.62
321001,180,156.62
321101,180,156.62
321201,180,156.62
321301,180,156.62
321401,180,156.62
321501,180,156.62
321601,180,156.62
321701,180,156.85
321801,180,156.85
321901,180,156.62
322001,180,156.85
322101,180,156.85
322201,180,156.85
322301,180,156.85
322401,180,156.85
322501,180,156.85
322601,180,156.85
322701,180,156.85
322801,180,156.85
322901,180,156.85
323001,180,156.85
323101,180,156.85
323201,180,156.85
323301,180,157.07
323401,180,156.85
323501,180,157.07
323601,180,157.07
323701,180,157.07
323801,180,157.07
323901,180,157.07
324001,180,157.07
324101,180,157.07
324201,180,157.07
324301,180,157.07
324401,180,157.07
324501,180,157.07
324601,180,157.07
324701,180,157.30
324801,180,157.07
324901,180,157.30
325001,180,157.30
325101,180,157.30
325201,180,157.30
325301,180,157.30
325401,180,157.30
325501,180,157.30
325601,180,157.30
325701,180,157.30
325801,180,157.30
325901,180,157.30
326001,180,157.30
326101,180,157.53
326201,180,157.53
326301,180,157.53
326401,180,157.53
326501,180,157.53
326601,180,157.53
326701,180,157.53
326801,180,157.53
326901,180,157.53
327001,180,157.53
327101,180,157.53
327201,180,157.53
327301,180,157.53
327401,180,157.53
327501,180,157.53
327601,180,157.53
327701,180,157.53
327801,180,157.77
327901,180,157.77
328001,180,157.77
328101,180,157.77
328201,180,157.77
328301,180,157.77
328401,180,157.77
328501,180,157.77
328601,180,157.77
328701,180,157.77
328801,180,157.77
328901,180,157.77
329001,180,157.77
329101,180,157.77
329201,180,157.77
329301,180,157.77
329401,180,157.77
329501,180,157.77
329601,180,157.77
329701,180,157.77
329801,180,157.77
329901,180,158.00
330001,180,158.00
330101,180,158.00
330201,180,158.00
330301,180,158.00
330401,180,158.23
330501,180,158.23
330601,180,158.23
330701,180,158.23
330801,180,158.23
330901,180,158.23
331001,180,158.23
331101,180,158.23
331201,180,158.23
331301,180,158.23
331401,180,158.23
331501,180,158.23
331601,180,158.23
331701,180,158.23
331801,180,158.47
331901,180,158.47
332001,180,158.47
332101,180,158.23
332201,180,158.47
332301,180,158.47
332401,180,158.47
332501,180,158.47
332601,180,158.47
332701,180,158.47
332801,180,158.47
332901,180,158.70
333001,180,158.47
333101,180,158.70
333201,180,158.47
333301,180,158.70
333401,180,158.70
333501,180,158.70
333601,180,158.70
333701,180,158.70
333801,180,158.70
333901,180,158.70
334001,180,158.70
334101,180,158.70
334201,180,158.70
334301,180,158.70
334401,180,158.70
334501,180,158.94
334601,180,158.70
334701,180,158.94
334801,180,158.94
334901,180,158.94
335001,180,158.94
335101,180,158.94
335201,180,158.94
335301,180,158.94
335401,180,158.94
335501,180,158.94
335601,180,158.94
335701,180,158.94
335801,180,158.94
335901,180,158.94
336001,180,158.94
336101,180,158.94
336201,180,159.17
336301,180,159.17
336401,180,159.17
336501,180,159.17
336601,180,158.94
336701,180,159.17
336801,180,159.17
336901,180,159.17
337001,180,159.17
337101,180,159.17
337201,180,159.17
337301,180,159.17
337401,180,159.17
337501,180,159.17
337601,180,159.17
337701,180,159.41
337801,180,159.17
337901,180,159.41
338001,180,159.17
338101,180,159.41
338201,180,159.41
338301,180,159.41
338401,180,159.41
338501,180,159.41
338601,180,159.41
338701,180,159.41
338801,180,159.41
338901,180,159.41
339001,180,159.41
339101,180,159.41
339201,180,159.65
339301,180,159.41
339401,180,159.41
339501,180,159.65
339601,180,159.65
339701,180,159.65
339801,180,159.65
339901,180,159.65
340001,180,159.65
340101,180,159.65
340201,180,159.65
340301,180,159.65
340401,180,159.65
340501,180,159.89
340601,180,159.89
340701,180,159.89
340801,180,159.89
340901,180,159.89
341001,180,159.89
341101,180,159.89
341201,180,159.89
341301,180,159.89
341401,180,159.89
341501,180,159.89
341601,180,159.89
341701,180,159.89
341801,180,159.89
341901,180,160.13
342001,180,160.13
342101,180,160.13
342201,180,160.13
342301,180,160.13
342401,180,160.13
342501,180,160.13
342601,180,160.13
342701,180,160.13
342801,180,160.13
342901,180,160.13
343001,180,160.37
343101,180,160.37
343201,180,160.13
343301,180,160.13
343401,180,160.13
343501,180,160.37
343601,180,160.37
343701,180,160.37
343801,180,160.37
343901,180,160.37
344001,180,160.37
344101,180,160.37
344201,180,160.37
344301,180,160.37
344401,180,160.37
344501,180,160.61
344601,180,160.61
344701,180,160.61
344801,180,160.61
344901,180,160.37
345001,180,160.61
345101,180,160.61
345201,180,160.61
345301,180,160.61
345401,180,160.61
345501,180,160.61
345601,180,160.61
345701,180,160.61
345801,180,160.61
345901,180,160.61
346001,180,160.85
346101,180,160.61
346201,180,160.61
346301,180,160.85
346401,180,160.85
346501,180,160.85
346601,180,160.85
346701,180,160.85
346801,180,160.85
346901,180,160.85
347001,180,160.85
347101,180,161.10
347201,180,160.85
347301,180,161.10
347401,180,160.85
347501,180,161.10
347601,180,161.10
347701,180,161.10
347801,180,161.10
347901,180,161.10
348001,180,161.10
348101,180,161.10
348201,180,161.10
348301,180,161.10
348401,180,161.10
348501,180,161.10
348601,180,161.10
348701,180,161.10
348801,180,161.10
348901,180,161.34
349001,180,161.34
349101,180,161.10
349201,180,161.34
349301,180,161.34
349401,180,161.34
349501,180,161.34
349601,180,161.34
349701,180,161.34
349801,180,161.34
349901,180,161.34
350001,180,161.34
350101,180,161.34
350201,180,161.34
350301,180,161.34
350401,180,161.34
350501,180,161.59
350601,180,161.59
350701,180,161.59
350801,180,161.59
350901,180,161.59
351001,180,161.59
351101,180,161.59
351201,180,161.59
351301,180,161.59
351401,180,161.59
351501,180,161.59
351601,180,161.59
351701,180,161.59
351801,180,161.59
351901,180,161.59
352001,180,161.59
352101,180,161.59
352201,180,161.84
352301,180,161.59
352401,180,161.84
352501,180,161.84
352601,180,161.84
352701,180,161.84
352801,180,161.84
352901,180,161.84
353001,180,161.84
353101,180,161.84
353201,180,161.84
353301,180,161.84
353401,180,161.84
353501,180,161.84
353601,180,161.84
353701,180,161.84
353801,180,161.84
353901,180,161.84
354001,180,161.84
354101,180,162.08
354201,180,162.08
354301,180,162.08
354401,180,162.08
354501,180,162.08
354601,180,162.08
354701,180,162.08
354801,180,162.08
354901,180,162.08
355001,180,162.08
355101,180,162.08
355201,180,162.08
355301,180,162.08
355401,180,162.08
355501,180,162.08
355601,180,162.08
355701,180,162.33
355801,180,162.33
355901,180,162.08
356001,180,162.33
356101,180,162.33
356201,180,162.33
356301,180,162.33
356401,180,162.33
356501,180,162.33
356601,180,162.33
356701,180,162.33
356801,180,162.33
356901,180,162.33
357001,180,162.33
357101,180,162.33
357201,180,162.33
357301,180,162.33
357401,180,162.33
357501,180,162.33
357601,180,162.58
357701,180,162.33
357801,180,162.58
357901,180,162.33
358001,180,162.33
358101,180,162.58
358201,180,162.58
358301,180,162.58
358401,180,162.58
358501,180,162.58
358601,180,162.58
358701,180,162.58
358801,180,162.58
358901,180,162.58
359001,180,162.58
359101,180,162.58
359201,180,162.58
359301,180,162.58
359401,180,162.58
359501,180,162.58
359601,180,162.58
359701,180,162.58
359801,180,162.58
359901,180,162.58
360001,180,162.83
360101,180,162.83
360201,180,162.58
360301,180,162.83
360401,180,162.83
360501,180,162.83
360601,180,162.83
360701,180,162.83
360801,180,162.83
360901,180,162.83
361001,180,162.83
361101,180,162.83
361201,180,162.83
361301,180,162.83
361401,180,162.83
361501,180,162.83
361601,180,162.83
361701,180,162.83
361801,180,162.83
361901,180,163.08
362001,180,163.08
362101,180,163.08
362201,180,163.08
362301,180,163.08
362401,180,163.08
362501,180,163.08
362601,180,163.08
362701,180,163.08
362801,180,163.08
362901,180,163.08
363001,180,163.08
363101,180,163.08
363201,180,163.08
363301,180,163.08
363401,180,163.08
363501,180,163.08
363601,180,163.08
363701,180,163.34
363801,180,163.34
363901,180,163.34
364001,180,163.34
364101,180,163.08
364201,180,163.34
364301,180,163.34
364401,180,163.34
364501,180,163.34
364601,180,163.34
364701,180,163.34
364801,180,163.34
364901,180,163.34
365001,180,163.34
365101,180,163.59
365201,180,163.34
365301,180,163.34
365401,180,163.59
365501,180,163.34
365601,180,163.59
365701,180,163.59
365801,180,163.59
365901,180,163.59
366001,180,163.59
366101,180,163.59
366201,180,163.59
366301,180,163.59
366401,180,163.59
366501,180,163.59
366601,180,163.59
366701,180,163.59
366801,180,163.85
366901,180,163.59
367001,180,163.59
367101,180,163.59
367201,180,163.85
367301,180,163.59
367401,180,163.85
367501,180,163.85
367601,180,163.85
367701,180,163.85
367801,180,163.85
367901,180,163.85
368001,180,163.85
368101,180,163.85
368201,180,163.85
368301,180,163.85
368401,180,163.85
368501,180,163.85
368601,180,163.85
368701,180,163.85
368801,180,164.10
368901,180,164.10
369001,180,164.10
369101,180,164.10
369201,180,164.10
369301,180,164.10
369401,180,164.10
369501,180,164.10
369601,180,164.10
369701,180,164.10
369801,180,164.10
369901,180,164.10
370001,180,164.10
370101,180,164.10
370201,180,164.36
370301,180,164.10
370401,180,164.10
370501,180,164.10
370601,180,164.36
370701,180,164.36
370801,180,164.36
370901,180,164.36
371001,180,164.36
371101,180,164.36
371201,180,164.36
371301,180,164.36
371401,180,164.36
371501,180,164.36
371601,180,164.36
371701,180,164.36
371801,180,164.62
371901,180,164.36
372001,180,164.62
372101,180,164.62
372201,180,164.62
372301,180,164.62
372401,180,164.62
372501,180,164.62
372601,180,164.62
372701,180,164.62
372801,180,164.62
372901,180,164.62
373001,180,164.62
373101,180,164.62
373201,180,164.88
373301,180,164.62
373401,180,164.88
373501,180,164.88
373601,180,164.62
373701,180,164.88
373801,180,164.88
373901,180,164.88
374001,180,164.88
374101,180,164.88
374201,180,164.88
374301,180,164.88
374401,180,164.88
374501,180,164.88
374601,180,164.88
374701,180,164.88
374801,180,164.88
374901,180,164.88
375001,180,164.88
375101,180,164.88
375201,180,164.88
375301,180,165.14
375401,180,165.14
375501,180,165.14
375601,180,165.14
375701,180,164.88
375801,180,165.14
375901,180,165.14
376001,180,165.14
376101,180,165.14
376201,180,165.14
376301,180,165.14
376401,180,165.14
376501,180,165.14
376601,180,165.14
376701,180,165.14
376801,180,165.14
376901,180,165.40
377001,180,165.14
377101,180,165.14
377201,180,165.40
377301,180,165.14
377401,180,165.40
377501,180,165.40
377601,180,165.40
377701,180,165.40
377801,180,165.40
377901,180,165.40
378001,180,165.40
378101,180,165.40
378201,180,165.40
378301,180,165.40
378401,180,165.40
378501,180,165.40
378601,180,165.40
378701,180,165.40
378801,180,165.40
378901,180,165.40
379001,180,165.40
379101,180,165.40
379201,180,165.40
379301,180,165.40
379401,180,165.66
379501,180,165.66
379601,180,165.66
379701,180,165.66
379801,180,165.66
379901,180,165.66
380001,180,165.66
380101,180,165.66
380201,180,165.66
380301,180,165.66
380401,180,165.66
380501,180,165.66
380601,180,165.66
380701,180,165.66
380801,180,165.66
380901,180,165.66
381001,180,165.66
381101,180,165.66
381201,180,165.66
381301,180,165.93
381401,180,165.93
381501,180,165.93
381601,180,165.93
381701,180,165.93
381801,180,165.93
381901,180,165.93
382001,180,165.93
382101,180,165.93
382201,180,165.93
382301,180,165.93
382401,180,165.93
382501,180,165.93
382601,180,165.93
382701,180,165.93
382801,180,165.93
382901,180,165.93
383001,180,165.93
383101,180,165.93
383201,180,165.93
383301,180,165.93
383401,180,165.93
383501,180,166.19
383601,180,166.19
383701,180,166.19
383801,180,166.19
383901,180,166.19
384001,180,166.19
384101,180,166.19
384201,180,166.19
384301,180,166.19
384401,180,166.19
384501,180,166.19
384601,180,166.19
384701,180,166.19
384801,180,166.19
384901,180,166.19
385001,180,166.19
385101,180,166.19
385201,180,166.19
385301,180,166.19
385401,180,166.19
385501,180,166.19
385601,180,166.19
385701,180,166.19
385801,180,166.19
385901,180,166.19
386001,180,166.19
386101,180,166.46
386201,180,166.46
386301,180,166.19
386401,180,166.46
386501,180,166.46
386601,180,166.46
386701,180,166.46
386801,180,166.46
386901,180,166.46
387001,180,166.46
387101,180,166.46
387201,180,166.46
387301,180,166.46
387401,180,166.46
387501,180,166.46
387601,180,166.46
387701,180,166.46
387801,180,166.46
387901,180,166.46
388001,180,166.46
388101,180,166.72
388201,180,166.72
388301,180,166.72
388401,180,166.72
388501,180,166.72
388601,180,166.72
388701,180,166.46
388801,180,166.72
388901,180,166.72
389001,180,166.72
389101,180,166.72
389201,180,166.72
389301,180,166.72
389401,180,166.72
389501,180,166.72
389601,180,166.72
389701,180,166.72
389801,180,166.72
389901,180,166.72
390001,180,166.72
390101,180,166.72
390201,180,166.72
390301,180,166.72
390401,180,166.99
390501,180,166.99
390601,180,166.99
390701,180,166.99
390801,180,166.99
390901,180,166.99
391001,180,166.72
391101,180,166.99
391201,180,166.99
391301,180,166.99
391401,180,166.99
391501,180,166.99
391601,180,166.99
391701,180,166.99
391801,180,166.99
391901,180,166.99
392001,180,166.99
392101,180,166.99
392201,180,166.99
392301,180,166.99
392401,180,166.99
392501,180,166.99
392601,180,166.99
392701,180,167.26
392801,180,167.26
392901,180,166.99
393001,180,167.26
393101,180,167.26
393201,180,167.26
393301,180,167.26
393401,180,167.26
393501,180,167.26
393601,180,167.26
393701,180,167.26
393801,180,167.26
393901,180,167.26
394001,180,167.26
394101,180,167.26
394201,180,167.26
394301,180,167.26
394401,180,167.26
394501,180,167.26
394601,180,167.26
394701,180,167.26
394801,180,167.53
394901,180,167.26
395001,180,167.53
395101,180,167.53
395201,180,167.53
395301,180,167.53
395401,180,167.53
395501,180,167.53
395601,180,167.53
395701,180,167.53
395801,180,167.53
395901,180,167.53
396001,180,167.53
396101,180,167.53
396201,180,167.81
396301,180,167.53
396401,180,167.81
396501,180,167.53
396601,180,167.81
396701,180,167.53
396801,180,167.81
396901,180,167.81
397001,180,167.81
397101,180,167.81
397201,180,167.81
397301,180,167.81
397401,180,167.81
397501,180,167.81
397601,180,167.81
397701,180,167.81
397801,180,167.81
397901,180,167.81
398001,180,167.81
398101,180,167.81
398201,180,167.81
398301,180,167.81
398401,180,167.81
398501,180,167.81
398601,180,168.08
398701,180,168.08
398801,180,168.08
398901,180,168.08
399001,180,168.08
399101,180,168.08
399201,180,168.08
399301,180,168.08
399401,180,168.08
399501,180,168.08
399601,180,168.08
399701,180,168.08
399801,180,168.08
399901,180,168.08
400001,180,168.08
400101,180,168.08
400201,180,168.08
400301,180,168.08
400401,180,168.35
400501,180,168.35
400601,180,168.35
400701,180,168.35
400801,180,168.35
400901,180,168.35
401001,180,168.35
401101,180,168.35
401201,180,168.35
401301,180,168.35
401401,180,168.35
401501,180,168.35
401601,180,168.35
401701,180,168.35
401801,180,168.35
401901,180,168.63
402001,180,168.35
402101,180,168.35
402201,180,168.63
402301,180,168.35
402401,180,168.35
402501,180,168.35
402601,180,168.63
402701,180,168.63
402801,180,168.63
402901,180,168.63
403001,180,168.63
403101,180,168.63
403201,180,168.63
403301,180,168.63
403401,180,168.63
403501,180,168.63
403601,180,168.63
403701,180,168.63
403801,180,168.63
403901,180,168.63
404001,180,168.63
404101,180,168.91
404201,180,168.63
404301,180,168.91
404401,180,168.91
404501,180,168.91
404601,180,168.91
404701,180,168.91
404801,180,168.91
404901,180,168.91
405001,180,168.91
405101,180,168.91
405201,180,168.91
405301,180,168.91
405401,180,168.91
405501,180,168.91
405601,180,168.91
405701,180,168.91
405801,180,168.91
405901,180,168.91
406001,180,168.91
406101,180,168.91
406201,180,169.18
406301,180,169.18
406401,180,169.18
406501,180,168.91
406601,180,169.18
406701,180,169.18
406801,180,169.18
406901,180,169.18
407001,180,169.18
407101,180,169.18
407201,180,169.18
407301,180,169.18
407401,180,169.18
407501,180,169.18
407601,180,169.18
407701,180,169.18
407801,180,169.18
407901,180,169.18
408001,180,169.46
408101,180,169.18
408201,180,169.46
408301,180,169.18
408401,180,169.18
408501,180,169.46
408601,180,169.46
408701,180,169.18
408801,180,169.46
408901,180,169.18
409001,180,169.18
409101,180,169.46
409201,180,169.46
409301,180,169.46
409401,180,169.46
409501,180,169.46
409601,180,169.46
409701,180,169.46
409801,180,169.46
409901,180,169.46
410001,180,169.46
410101,180,169.46
410201,180,169.46
410301,180,169.46
410401,180,169.46
410501,180,169.46
410601,180,169.46
410701,180,169.46
410801,180,169.46
410901,180,169.46
411001,180,169.46
411101,180,169.46
411201,180,169.75
411301,180,169.46
411401,180,169.46
411501,180,169.75
411601,180,169.46
411701,180,169.46
411801,180,169.75
411901,180,169.75
412001,180,169.75
412101,180,169.75
412201,180,169.75
412301,180,169.75
412401,180,169.75
412501,180,169.75
412601,180,169.75
412701,180,169.75
412801,180,169.75
412901,180,169.75
413001,180,169.75
413101,180,169.75
413201,180,169.75
413301,180,169.75
413401,180,169.75
413501,180,169.75
413601,180,169.75
413701,180,169.75
413801,180,169.75
413901,180,169.75
414001,180,170.03
414101,180,169.75
414201,180,170.03
414301,180,170.03
414401,180,170.03
414501,180,170.03
414601,180,170.03
414701,180,170.03
414801,180,170.03
414901,180,170.03
415001,180,170.03
415101,180,170.03
415201,180,170.03
415301,180,170.03
415401,180,170.03
415501,180,170.03
415601,180,170.03
415701,180,170.03
415801,180,170.03
415901,180,170.03
416001,180,170.03
416101,180,170.03
416201,180,170.03
416301,180,170.03
416401,180,170.03
416501,180,170.31
416601,180,170.03
416701,180,170.31
416801,180,170.31
416901,180,170.03
417001,180,170.03
417101,180,170.31
417201,180,170.31
417301,180,170.31
417401,180,170.31
417501,180,170.31
417601,180,170.31
417701,180,170.31
417801,180,170.31
417901,180,170.31
418001,180,170.31
418101,180,170.31
418201,180,170.31
418301,180,170.31
418401,180,170.31
418501,180,170.60
418601,180,170.31
418701,180,170.60
418801,180,170.31
418901,180,170.60
419001,180,170.60
419101,180,170.60
419201,180,170.60
419301,180,170.60
419401,180,170.60
419501,180,170.60
419601,180,170.60
419701,180,170.60
419801,180,170.60
419901,180,170.60
420001,180,170.60
420101,180,170.60
420201,180,170.60
420301,180,170.60
420401,180,170.60
420501,180,170.60
420601,180,170.60
420701,180,170.60
420801,180,170.60
420901,180,170.60
421001,180,170.60
421101,180,170.60
421201,180,170.88
421301,180,170.60
421401,180,170.60
421501,180,170.60
421601,180,170.60
421701,180,170.60
421801,180,170.88
421901,180,170.88
422001,180,170.88
422101,180,170.60
422201,180,170.88
422301,180,170.88
422401,180,170.88
422501,180,170.88
422601,180,170.88
422701,180,170.88
422801,180,170.88
422901,180,170.88
423001,180,170.88
423101,180,170.88
423201,180,170.88
423301,180,170.88
423401,180,170.88
423501,180,170.88
423601,180,170.88
423701,180,170.88
423801,180,170.88
423901,180,170.88
424001,180,171.17
424101,180,170.88
424201,180,171.17
424301,180,170.88
424401,180,171.17
424501,180,171.17
424601,180,171.17
424701,180,171.17
424801,180,171.17
424901,180,171.17
425001,180,171.17
425101,180,171.17
425201,180,171.17
425301,180,171.17
425401,180,171.17
425501,180,171.17
425601,180,171.17
425701,180,171.17
425801,180,171.17
425901,180,171.17
426001,180,171.17
426101,180,171.17
426201,180,171.17
426301,180,171.46
426401,180,171.17
426501,180,171.46
426601,180,171.46
426701,180,171.46
426801,180,171.46
426901,180,171.46
427001,180,171.46
427101,180,171.46
427201,180,171.46
427301,180,171.46
427401,180,171.46
427501,180,171.46
427601,180,171.46
427701,180,171.46
427801,180,171.17
427901,180,171.46
428001,180,171.46
428101,180,171.46
428201,180,171.46
428301,180,171.46
428401,180,171.46
428501,180,171.46
428601,180,171.46
428701,180,171.46
428801,180,171.46
428901,180,171.46
429001,180,171.46
429101,180,171.46
429201,180,171.46
429301,180,171.75
429401,180,171.75
429501,180,171.75
429601,180,171.75
429701,180,171.75
429801,180,171.75
429901,180,171.75
430001,180,171.75
430101,180,171.75
430201,180,171.75
430301,180,171.75
430401,180,171.75
430501,180,171.75
430601,180,171.75
430701,180,171.75
430801,180,171.75
430901,180,171.75
431001,180,171.75
431101,180,172.04
431201,180,172.04
431301,180,171.75
431401,180,172.04
431501,180,172.04
431601,180,172.04
431701,180,172.04
431801,180,172.04
431901,180,172.04
432001,180,172.04
432101,180,172.04
432201,180,172.04
432301,180,172.04
432401,180,172.04
432501,180,172.04
432601,180,172.04
432701,180,172.04
432801,180,172.04
432901,180,172.34
433001,180,172.04
433101,180,172.34
433201,180,172.04
433301,180,172.04
433401,180,172.04
433501,180,172.34
433601,180,172.34
433701,180,172.34
433801,180,172.34
433901,180,172.34
434001,180,172.34
434101,180,172.34
434201,180,172.34
434301,180,172.34
434401,180,172.34
434501,180,172.34
434601,180,172.34
434701,180,172.34
434801,180,172.34
434901,180,172.34
435001,180,172.34
435101,180,172.63
435201,180,172.34
435301,180,172.34
435401,180,172.63
435501,180,172.63
435601,180,172.34
435701,180,172.34
435801,180,172.63
435901,180,172.34
436001,180,172.34
436101,180,172.63
436201,180,172.63
436301,180,172.63
436401,180,172.63
436501,180,172.63
436601,180,172.63
436701,180,172.63
436801,180,172.63
436901,180,172.63
437001,180,172.63
437101,180,172.63
437201,180,172.63
437301,180,172.63
437401,180,172.63
437501,180,172.63
437601,180,172.63
437701,180,172.63
437801,180,172.63
437901,180,172.63
438001,180,172.93
438101,180,172.93
438201,180,172.63
438301,180,172.93
438401,180,172.93
438501,180,172.93
438601,180,172.93
438701,180,172.93
438801,180,172.93
438901,180,172.93
439001,180,172.93
439101,180,172.93
439201,180,172.93
439301,180,172.93
439401,180,172.93
439501,180,172.93
439601,180,172.93
439701,180,172.93
439801,180,172.93
439901,180,172.93
440001,180,172.93
440101,180,172.93
440201,180,173.23
440301,180,172.93
440401,180,172.93
440501,180,172.93
440601,180,172.93
440701,180,173.23
440801,180,172.93
440901,180,173.23
441001,180,173.23
441101,180,173.23
441201,180,173.23
441301,180,173.23
441401,180,173.23
441501,180,173.23
441601,180,173.23
441701,180,173.23
441801,180,173.23
441901,180,173.23
442001,180,173.23
442101,180,173.23
442201,180,173.23
442301,180,173.23
442401,180,173.23
442501,180,173.23
442601,180,173.23
442701,180,173.23
442801,180,173.23
442901,180,173.23
443001,180,173.23
443101,180,173.23
443201,180,173.23
443301,180,173.23
443401,180,173.23
443501,180,173.53
443601,180,173.53
443701,180,173.53
443801,180,173.23
443901,180,173.53
444001,180,173.53
444101,180,173.53
444201,180,173.53
444301,180,173.53
444401,180,173.53
444501,180,173.53
444601,180,173.53
444701,180,173.53
444801,180,173.53
444901,180,173.53
445001,180,173.53
445101,180,173.53
445201,180,173.53
445301,180,173.53
445401,180,173.53
445501,180,173.53
445601,180,173.53
445701,180,173.53
445801,180,173.53
445901,180,173.53
446001,180,173.53
446101,180,173.53
446201,180,173.53
446301,180,173.53
446401,180,173.83
446501,180,173.83
446601,180,173.53
446701,180,173.53
446801,180,173.53
446901,180,173.83
447001,180,173.83
447101,180,173.83
447201,180,173.83
447301,180,173.83
447401,180,173.83
447501,180,173.83
447601,180,173.83
447701,180,173.83
447801,180,173.83
447901,180,173.83
448001,180,173.83
448101,180,173.83
448201,180,173.83
448301,180,173.83
448401,180,173.83
448501,180,173.83
448601,180,173.83
448701,180,173.83
448801,180,173.83
448901,180,173.83
449001,180,173.83
449101,180,173.83
449201,180,173.83
449301,180,173.83
449401,180,173.83
449501,180,173.83
449601,180,173.83
449701,180,173.83
449801,180,173.83
449901,180,173.83
450001,180,173.83
450101,180,173.83
450201,180,173.83
450301,180,173.83
450401,180,173.83
450501,180,174.13
450601,180,173.83
450701,180,173.83
450801,180,173.83
450901,180,173.83
451001,180,174.13
451101,180,173.83
451201,180,174.13
451301,180,174.13
451401,180,174.13
451501,180,173.83
451601,180,173.83
451701,180,174.13
451801,180,174.13
451901,180,174.13
452001,180,174.13
452101,180,174.13
452201,180,173.83
452301,180,174.13
452401,180,174.13
452501,180,174.13
452601,180,174.13
452701,180,174.13
452801,180,174.13
452901,180,174.13
453001,180,174.13
453101,180,174.13
453201,180,174.13
453301,180,174.13
453401,180,174.13
453501,180,174.13
453601,180,174.13
453701,180,174.13
453801,180,174.13
453901,180,174.13
454001,180,174.13
454101,180,174.13
454201,180,174.13
454301,180,174.13
454401,180,174.13
454501,180,174.44
454601,180,174.13
454701,180,174.44
454801,180,174.13
454901,180,174.13
455001,180,174.44
455101,180,174.13
455201,180,174.13
455301,180,174.44
455401,180,174.44
455501,180,174.44
455601,180,174.44
455701,180,174.44
455801,180,174.44
455901,180,174.44
456001,180,174.44
456101,180,174.44
456201,180,174.44
456301,180,174.44
456401,180,174.44
456501,180,174.44
456601,180,174.44
456701,180,174.44
456801,180,174.44
456901,180,174.44
457001,180,174.44
457101,180,174.44
457201,180,174.44
457301,180,174.44
457401,180,174.44
457501,180,174.44
457601,180,174.44
457701,180,174.44
457801,180,174.44
457901,180,174.44
458001,180,174.44
458101,180,174.44
458201,180,174.44
458301,180,174.44
458401,180,174.44
458501,180,174.44
458601,180,174.44
458701,180,174.44
458801,180,174.44
458901,180,174.44
459001,180,174.44
459101,180,174.44
459201,180,174.44
459301,180,174.44
459401,180,174.44
459501,180,174.44
459601,180,174.44
459701,180,174.44
459801,180,174.44
459901,180,174.44
460001,180,174.44
460101,180,174.44
460201,180,174.74
460301,180,174.44
460401,180,174.74
460501,180,174.74
460601,180,174.74
460701,180,174.74
460801,180,174.44
460901,180,174.74
461001,180,174.74
461101,180,174.74
461201,180,174.74
461301,180,174.74
461401,180,174.74
461501,180,174.74
461601,180,174.74
461701,180,174.74
461801,180,174.74
461901,180,174.74
462001,180,174.74
462101,180,174.74
462201,180,174.74
462301,180,174.74
462401,180,174.74
462501,180,174.74
462601,180,174.74
462701,180,174.74
462801,180,174.74
462901,180,174.74
463001,180,174.74
463101,180,174.74
463201,180,175.05
463301,180,174.74
463401,180,174.74
463501,180,174.74
463601,180,174.74
463701,180,174.74
463801,180,175.05
463901,180,174.74
464001,180,174.74
464101,180,175.05
464201,180,174.74
464301,180,174.74
464401,180,175.05
464501,180,175.05
464601,180,175.05
464701,180,175.05
464801,180,174.74
464901,180,174.74
465001,180,174.74
465101,180,175.05
465201,180,175.05
465301,180,175.05
465401,180,175.05
465501,180,175.05
465601,180,175.05
465701,180,175.05
465801,180,175.05
